negative_perc,np_ratio,positive_sample_perc,mean_test_AU_PRC,mean_train_AU_PRC,mean_test_AU_ROC,mean_train_AU_ROC,mean_test_AVG_PREC,mean_train_AVG_PREC,std_test_AU_PRC,std_train_AU_PRC,std_test_AU_ROC,std_train_AU_ROC,std_test_AVG_PREC,std_train_AVG_PREC
0.25,0.5,0.25,0.252580319221742,0.020568959099767276,0.9778351248814416,0.9844754674646218,0.2665017261622227,0.02062566705566394,0.15299853475705644,0.0037764169647405386,0.00825882142288411,0.0015769681842912413,0.159344076134168,0.0038402138424717394
0.25,0.5,0.5,0.39847821275689066,0.036457541221332754,0.9818853409210664,0.9891401027269519,0.4154452118817071,0.037064938559704066,0.1612362317520608,0.008845417533798958,0.004351825379725357,0.0004904576596502769,0.15455057833538857,0.009028446453762549
0.25,0.5,0.75,0.4834975026871676,0.039787374144924725,0.9779447254715986,0.9902547613011237,0.5031041267939826,0.04043107534507712,0.08420143583578406,0.005682467527933526,0.004063867955325825,0.0012102094852833372,0.0792857730515933,0.005589796096282545
0.25,0.5,1.0,0.595248258638212,0.039868701940551,0.981560227631995,0.9894527719193389,0.6008546851555305,0.0403258661053227,0.029459176769286638,0.005682808153541433,0.003315884741726761,0.0002687470443865797,0.033462822913923565,0.005823043853478349
0.25,0.5,1.25,0.4410586763339589,0.034958466039138165,0.9766152913900307,0.9883651191302238,0.45535962719793677,0.03536671866134297,0.196201059377113,0.005834781220970667,0.0038085125041089946,0.0008057062676403563,0.19887152350236173,0.005966700142857301
0.25,0.5,1.5,0.5608470930425644,0.0339443179278214,0.9808728527768995,0.987270783399293,0.571576780174064,0.03434780144762768,0.07204538494485427,0.007059692504558157,0.003569634453410089,0.002371533318686989,0.06036280768461561,0.0070439857333304155
0.25,1.0,0.25,0.4419086011695388,0.04052382380185743,0.9835891558646853,0.9881225054359175,0.4638325224437466,0.04077363483870286,0.08866017517077286,0.009172006848089713,0.003141760734346074,0.0007678057950670592,0.08231045284043907,0.00928722487982355
0.25,1.0,0.5,0.6130238011787759,0.040264883330928834,0.9812248392875962,0.9894483781857417,0.6154466312275605,0.04083067051518978,0.05646183634089224,0.009093117548320517,0.0025609082712833757,0.0009468956246077934,0.057228604015732,0.009185812116630944
0.25,1.0,0.75,0.35482290150042783,0.04156749458491356,0.979637474971019,0.989445681529957,0.36570660727253645,0.042201397838143154,0.17997966338956728,0.0045657957413828614,0.003852138340833837,0.0007411875539036596,0.17414897310228392,0.004596144642370281
0.25,1.0,1.0,0.5029252949269791,0.03425295310752337,0.9814590578564655,0.9885026963923613,0.5074625682288596,0.03459747285836631,0.14711832947594805,0.003573783396573945,0.0018257369691111627,0.00022976283742805428,0.14191712514157917,0.00368613387874433
0.25,1.0,1.25,0.18640567772598193,0.02333592719323703,0.9773316471704077,0.9815640364180588,0.19336872107367847,0.02374210295592402,0.16260770009564438,0.006729820451250439,0.004453545984982535,0.0063356342751276894,0.16210679765170746,0.00685073582217619
0.25,1.0,1.5,0.2614333679792141,0.026545454122141092,0.9826549162187795,0.9858963238872234,0.2755962948981874,0.02676428322401427,0.15757382555540353,0.004639700317446626,0.0029330278019735804,0.0023262547511424775,0.15729974714872552,0.0046807151944996345
0.25,1.5,0.25,0.4735925133100551,0.04448249303904576,0.9813094108968279,0.9882480662876361,0.4907100295338555,0.044594591482290856,0.19635707187732304,0.005768871057360351,0.004771658242938985,0.0008500608772233725,0.1970581382662667,0.006044789885957739
0.25,1.5,0.5,0.45103184066862345,0.03839225195093459,0.9844422489198019,0.9891997154842033,0.4621422664292889,0.038926501628429436,0.2003536182869784,0.001780098723436626,0.004163488481122231,0.000546930676493476,0.19811635069616595,0.0015742468577217307
0.25,1.5,0.75,0.4586404623957837,0.02999821640785118,0.9827779534197493,0.9873866113222114,0.46354716748832414,0.030226933755090134,0.1575572363250677,0.002468421130101678,0.001236015790117077,0.0009787586954343,0.1540972118950596,0.002550386527992263
0.25,1.5,1.0,0.31652231856158697,0.02624882761572585,0.9841648224259668,0.9842946801446695,0.33304709808402755,0.026636820761941515,0.1652271845297231,0.005680655049082348,0.00115601961566615,0.0019224260540764624,0.16403203700708616,0.005781097099798776
0.25,1.5,1.25,0.3568191895896241,0.025445013453194176,0.9846253556749922,0.9846549018754018,0.366827249737952,0.02567355394368386,0.18264567477931049,0.0010516132529426352,0.0034786094262687184,0.0008810709118777586,0.18100672126353182,0.001047199947583948
0.25,1.5,1.5,0.3568300376674733,0.02312661230576451,0.9840079302350089,0.9805055930095534,0.37543485156535417,0.023337522665164655,0.15760282960648278,0.005483778292958223,0.0009090081401081645,0.0077707450579510865,0.1552700468867125,0.0055209872727143335
0.25,3.0,0.25,0.5005814414026777,0.05419385829532375,0.9845932131942249,0.9885963400408155,0.5135811012223147,0.05468232832553074,0.09017891110174787,0.00980374704623067,0.006238015701336494,0.000810595707726532,0.07850319027901825,0.00992013528160528
0.25,3.0,0.5,0.37130753816003254,0.040434700088094785,0.9881755190220256,0.9856117284907313,0.38900612811683144,0.040925331384150984,0.12153263954103778,0.004567897417455498,0.0015289210540889466,0.0013641576718464825,0.11766097221978146,0.0045410725052184775
0.25,3.0,0.75,0.26816899936888294,0.040730320894924676,0.9866226683528296,0.9843094848364679,0.28690632420332857,0.04131143534497929,0.10428549223475,0.0023193656815885784,0.0010823925977841487,0.0010341071282172311,0.11061071174184862,0.002304412270457701
0.25,3.0,1.0,0.515066334428556,0.041312435222946794,0.9841721993887658,0.9836700069044466,0.5358825644496552,0.04184917456970952,0.10018844954929709,0.0035556247001868003,0.004393954869991588,0.0002176744562952671,0.09627251961348138,0.0036218035726586573
0.25,3.0,1.25,0.5343124864784192,0.03745156446737559,0.9800021077036568,0.9824016847633326,0.5535323907016467,0.037909012826859066,0.09300826115912166,0.0033270260554640273,0.005455791551935364,0.0002382500010410271,0.08460129689185689,0.003329810154594044
0.25,3.0,1.5,0.384018284033373,0.030273784547016496,0.98678206344188,0.9799978457677359,0.40463192451550684,0.030702490477131424,0.17232686866159314,0.001572010502355399,0.0009202158041300764,0.0013138232897036764,0.1796139842664007,0.0015650097719330748
0.25,5.0,0.25,0.2892267000096161,0.04060357266956909,0.9847647275793024,0.9836702445583331,0.307632011208515,0.041107243162589194,0.17733364751016897,0.010064599999470935,0.0027881049561861142,0.0017466814314905234,0.1882697149651618,0.010238688191879699
0.25,5.0,0.5,0.3501319539952856,0.050857893424351486,0.9766316260933712,0.9833750185885426,0.3662867301314145,0.051318121624066446,0.17228821360314625,0.006038522444226361,0.006464108114220559,0.0009067034431925762,0.16817413468907857,0.006125094403011657
0.25,5.0,0.75,0.3681684440207644,0.049436545341879405,0.9803248498261145,0.9813934891173075,0.38812335977124934,0.04999056488210554,0.06686899977797617,0.007789508614778452,0.0059642499829885625,0.0006085107653592081,0.066271011047739,0.00791279331028894
0.25,5.0,1.0,0.3892221019290344,0.0432609191820313,0.9753508009273896,0.9755749156746745,0.4102455321734736,0.04380569561486571,0.03276642380722304,0.004723420670465891,0.006405679662334417,0.008974299795854653,0.0326958111361663,0.004747095019903264
0.25,5.0,1.25,0.2553369572326483,0.03602716858176362,0.9805872589313942,0.9757906916596244,0.27080377226203756,0.036573906389853146,0.1480982858597631,0.0057119114953397485,0.0034302134980842515,0.001891673621123255,0.15218598633278788,0.005804669932179017
0.25,5.0,1.5,0.4412288215791114,0.046586476359394405,0.972142217304247,0.975940595141223,0.4626984643237896,0.0471367970735222,0.014726592732388653,0.005242498858939241,0.0019575580676695265,0.0004204450271983982,0.016564421325313,0.005333986696757552
0.5,0.5,0.25,0.2096115387642638,0.023076986685754607,0.9610601749394035,0.9805448998170329,0.21601394144491387,0.022741181205837485,0.23168918185633677,0.0030747519063249458,0.023025353407843563,0.0015229321292946818,0.23322846580926465,0.0025759646340595354
0.5,0.5,0.5,0.434563367853254,0.04119559214077169,0.98280429971546,0.9890030932571717,0.4561121565858405,0.041713590267702376,0.13332689500536188,0.010359586608225273,0.0030879907086983362,0.0009382554470474208,0.12681000643676743,0.01050059219887792
0.5,0.5,0.75,0.2865489060663625,0.05463514945418672,0.9713325956370534,0.9917558880439685,0.29345488404875825,0.05574984086560668,0.21503705192948225,0.0105810439247687,0.00965615657641541,0.0010918193678848382,0.2126474123627398,0.01114187196576703
0.5,0.5,1.0,0.4360362867689382,0.046708586846385125,0.9766395299820845,0.990440592037406,0.4407282677173816,0.047583451887096895,0.26509398244927823,0.017560423764865756,0.008887439891980986,0.0008407195179645121,0.2616285902742469,0.017852070533599756
0.5,0.5,1.25,0.5443758213339996,0.042321810451929245,0.9795932131942248,0.9907117811777388,0.5589774325407953,0.04305467727833871,0.05864759915933102,0.00619472431933456,0.0038477677916488604,0.001084338687307631,0.04335695532934723,0.0061062710080968035
0.5,0.5,1.5,0.559969074444892,0.04038083666126567,0.9775548002950785,0.9879185130751098,0.5714570646153191,0.04113996111991708,0.1933316766332172,0.01250637186281786,0.006852626317322743,0.004277418381374991,0.1844473483363059,0.012567947864278228
0.5,1.0,0.25,0.33714538833241353,0.0543214552043644,0.973993439772368,0.9868816257330849,0.35489354539588913,0.05487734636369897,0.10543393170668725,0.009733347542704702,0.0019491503629807953,0.0019005745635121303,0.1033452400379689,0.009909670783599216
0.5,1.0,0.5,0.4985547967334889,0.04231875813941183,0.9826528085151228,0.989504327923514,0.5166638135567311,0.043000979797607565,0.16796922358830252,0.00831051241994187,0.0012344043962035345,0.000903749227631295,0.16119620809512902,0.008474000961985265
0.5,1.0,0.75,0.2797768691447581,0.03311987258989487,0.9756836863736957,0.9868115791112336,0.288048765906826,0.033620124464623126,0.23943228451074483,0.008858290552424755,0.0036320318516705813,0.005298303098537463,0.23991028334058054,0.009019054979372129
0.5,1.0,1.0,0.502567556451987,0.03815656004129814,0.9834097375908947,0.9894816789354867,0.5171361690675346,0.03860604667268764,0.17545699586572205,0.004700849242432279,0.0020208960429583178,0.0012942883997719456,0.1662747165449155,0.004726396136947999
0.5,1.0,1.25,0.3403495094633201,0.03317893654686142,0.9751348930340396,0.9886087146500439,0.35180426131040327,0.03364237094953135,0.17322795026744692,0.004010888231270493,0.0028579036160611675,0.0013074477995296493,0.1654600515825849,0.004057733994284747
0.5,1.0,1.5,0.27361153687634165,0.032269147632589944,0.9772336389503635,0.9861541981106619,0.27952909931235304,0.03276202196218508,0.20846227539555778,0.010107155917680195,0.004718393148165252,0.0057915232891362,0.20670424124007894,0.010154426553244769
0.5,1.5,0.25,0.21594176687671046,0.06859933677065194,0.9760219728106229,0.9896502236443329,0.2348993409295511,0.06979086512795807,0.13708418329845332,0.01043161871577612,0.008179085844500557,0.0004970781174266818,0.149408593202606,0.01063610936678523
0.5,1.5,0.5,0.2934537452239584,0.045759664563868055,0.9796970175993256,0.9897432539739623,0.30507054268209705,0.04650403966561816,0.19152717308260916,0.007163055065300676,0.005807284637590508,0.001952020474858024,0.19098607303336532,0.0070492679517356474
0.5,1.5,0.75,0.4128198572381406,0.03559299567858355,0.9832492886500159,0.989220373047195,0.4239935112642962,0.036234532412909484,0.1733198756527332,0.005401701532380147,0.003982890864994236,0.001594323311375868,0.17435457099941687,0.005521555795530696
0.5,1.5,1.0,0.35709934343613975,0.03303274741035561,0.9826754663294341,0.9886356577288342,0.3737430606791033,0.03345042750736902,0.13754659034352193,0.0020560215774124333,0.0030523792629774246,0.0008627743381632414,0.13589288593624016,0.0021520631372562295
0.5,1.5,1.25,0.280985761727918,0.03232532863529396,0.98345663399726,0.9881230145306283,0.3019242686237146,0.032642393825898605,0.09849788912512265,0.0035431933975340656,0.0020589938733362556,0.0010437502235318779,0.10630883391680362,0.003594378652667812
0.5,1.5,1.5,0.3371548525537499,0.02736877556508747,0.9819772894930974,0.9864528603265847,0.34755482501946866,0.02767733161070419,0.16815313964882506,0.003203945105144683,0.0012805745969522244,0.001152938701592181,0.16456552815120465,0.0032309713224757245
0.5,3.0,0.25,0.4352250994343575,0.08316230945616049,0.9801090736642427,0.9893694178251732,0.45352637287585473,0.08417965872238069,0.0743430265523569,0.024998363344204785,0.007644960497567204,0.0007360115199514534,0.06633539501084458,0.025152377517347033
0.5,3.0,0.5,0.4169808688391905,0.05476722462504159,0.9827081357361156,0.9891861365710642,0.43755749750155104,0.05546944995395171,0.13503873625591736,0.00445798843855347,0.003957563942844677,0.0002893490532165561,0.13694374711436527,0.004583117079842402
0.5,3.0,0.75,0.4261739860001965,0.045378932639043454,0.9860003688481399,0.9855331538166503,0.4491987513149149,0.045948102352605075,0.07862559027854542,0.010522837625787027,0.0027592512855170313,0.0032093461359442247,0.072982579660011,0.010595856494779872
0.5,3.0,1.0,0.3769381206026726,0.05466053633689629,0.9873092528190537,0.9859783173413075,0.40295443117853713,0.05536069885067642,0.06360166435889235,0.0040744890537044,0.0013683715113243919,0.001151890429452046,0.06912613255987454,0.004197435489578999
0.5,3.0,1.25,0.3691856813611859,0.0445803543404239,0.9856605016334704,0.9854901908616114,0.3952909672223487,0.04500629373609881,0.10389528728008983,0.004255965602422126,0.002837325978476368,0.0005684204243653589,0.11182733188058709,0.004306300689379501
0.5,3.0,1.5,0.4189715899452172,0.03796568693698899,0.9890491621877964,0.9849212932705307,0.4376996939902608,0.038387020278692625,0.13183640639292157,0.00304120940550984,0.0012390766789818358,0.00037792053289208204,0.12692880168401774,0.0030809551784312687
0.5,5.0,0.25,0.36090570583727327,0.0832171545796097,0.9712609337127199,0.988592662132177,0.3750024398541175,0.08425532869802566,0.23632899879752775,0.019471953197124213,0.010265734055993755,0.0009035956916757575,0.2323399287651871,0.019958865908179118
0.5,5.0,0.5,0.22331849793747507,0.06593494775115652,0.9843481926441143,0.9846870464246731,0.23768917509910065,0.06671446255014009,0.08827980115317119,0.019993020284128558,0.003253401702206055,0.002187093318070825,0.09127332213704487,0.020008338634921664
0.5,5.0,0.75,0.313621232594877,0.05260230176016641,0.9823996206133417,0.985037226276553,0.33495252939589804,0.053101510159355214,0.04603868713796418,0.0105451194604965,0.0025566632420141893,0.0012297463354548116,0.04801171145381755,0.010700609622967398
0.5,5.0,1.0,0.4005632868235039,0.05277850504194799,0.9805909474127938,0.9842054734656402,0.4198819882593944,0.05334767480400485,0.10555904306915175,0.004194647734082169,0.004300191297499239,0.0002944429193930983,0.10552743325320897,0.004301688074013353
0.5,5.0,1.25,0.26183814338306616,0.04169907314082859,0.9825013173147855,0.9819341654525513,0.2807737150789311,0.04222502090893283,0.11778608582175239,0.006849513591890823,0.004088564701981525,0.0008545504354370914,0.1250984044920337,0.0069193636839986455
0.5,5.0,1.5,0.3455065342219355,0.04610608409536333,0.9800613868690062,0.9809310115048764,0.36538724122162625,0.04662928321002657,0.11935661868904505,0.009883635467370417,0.007417500805614525,0.0015852734822028418,0.12133144155414985,0.009993642798324211
1.0,0.5,0.25,0.24681404621451536,0.028043404312436966,0.978681763094109,0.984630363109483,0.25651935568329154,0.02791782788512203,0.1635626953073134,0.007198719115740269,0.007077243341040522,0.0022815854824667038,0.1644150972051524,0.007465105008211547
1.0,0.5,0.5,0.15404029054109009,0.06745265750324085,0.9628633154178523,0.9910421066222307,0.1649342329151257,0.06845258507000385,0.13209425198107347,0.015774993325905217,0.02582862021119322,0.0006013056013973087,0.14079664250395946,0.016249034413908025
1.0,0.5,0.75,0.3758705499603152,0.06678798298566238,0.9712909684898303,0.9926732314725488,0.39386237455803513,0.06804425379537372,0.1610286531980165,0.023405921729673658,0.01220920260314761,0.0009764427314353018,0.16520459285985803,0.02353820635780803
1.0,0.5,1.0,0.42965138474391457,0.046039534459106815,0.9782044999473074,0.9920570255825989,0.44553949972418766,0.04670661137069181,0.12337391540343366,0.0057401568792890935,0.005029631755925964,0.000499282893124966,0.11567405968858924,0.005841852379693357
1.0,0.5,1.25,0.29985039377798467,0.058611140532987535,0.978125461060175,0.9915722139451223,0.3124681887726626,0.05971224579837039,0.17993378535113722,0.0167065302601758,0.007046126765902741,0.0011493011963975696,0.17892673881552057,0.016859098542270728
1.0,0.5,1.5,0.36795297706970054,0.042549430639328964,0.982952892823269,0.9912926525160708,0.37734654374993104,0.04330451729598833,0.23298522954711895,0.009495432110057694,0.004270519858216113,0.0015024890935833655,0.2287739150792453,0.009931752196669892
1.0,1.0,0.25,0.280635211116197,0.0499197325238722,0.9691635051111813,0.988377464247464,0.2974045920336736,0.050124517389657376,0.15615577156034005,0.01081608807353393,0.01003806878352612,0.0010914760348813915,0.1622103414607123,0.010962753699758718
1.0,1.0,0.5,0.2997210634089711,0.0723728045321892,0.9724188534092107,0.9926287366520979,0.3055761166784748,0.07360950315004414,0.21524257932518334,0.00935447289833672,0.010882223143651943,0.00046858015815665337,0.2142133837961418,0.009476470221889965
1.0,1.0,0.75,0.20077147100402723,0.07293804021674738,0.9686115502160397,0.9915361727311052,0.21703116664357108,0.07433692634089059,0.13836726723212403,0.021114265983341842,0.014263587858045152,0.0033472183092340844,0.14816525117655088,0.0214041610511732
1.0,1.0,1.0,0.5112594429735975,0.05161082783634028,0.980754821372115,0.991694850795049,0.5144196704036752,0.05232949932318075,0.2144369191485623,0.004152078522283015,0.005743260697479063,0.0006906624027770124,0.21195517192429078,0.004257162496436885
1.0,1.0,1.25,0.3955573655911985,0.05137107990217406,0.9794298661608177,0.9910144660436003,0.4062393501039982,0.05217773805248257,0.18712177710418695,0.007822384932106421,0.003397954532635564,0.0017186215318085692,0.1850926821653159,0.007928151535616818
1.0,1.0,1.5,0.3166016550810787,0.05053196646851425,0.9724586363157339,0.990525163606662,0.3344393181902719,0.051458535446162676,0.1754454509582384,0.007233056507591883,0.007139530869536955,0.0013910750928718737,0.18120929612045142,0.007633678558547171
1.0,1.5,0.25,0.22465937758660073,0.06182908280677948,0.9548163663188957,0.9892097567903957,0.23999363365880794,0.06246337911405982,0.1756683359284405,0.012924717125095636,0.02858030179666215,0.0017878732137568889,0.18679735450928386,0.013100768211139644
1.0,1.5,0.5,0.38100846819492973,0.0547058663144442,0.977621456423227,0.9909180406993562,0.3989045786889173,0.05558128983414529,0.14939311560177174,0.011274157615466815,0.005849110843474139,0.000877263022703677,0.1469503669764055,0.01162145422370454
1.0,1.5,0.75,0.3175078862569055,0.051048624780464735,0.9766469069448835,0.9918873263912591,0.3304821849714713,0.05214110472989684,0.20066398154064125,0.007947142564066393,0.005266240203779356,0.0018633751269055306,0.20089399735519697,0.008175793836947514
1.0,1.5,1.0,0.28186554018413257,0.03245269873163219,0.9789519443566235,0.9869109991807756,0.29685067145028415,0.033038159055063285,0.13633435714835795,0.006273142183466993,0.0022055541459549658,0.0029898564964043976,0.134778716742368,0.006492507008504641
1.0,1.5,1.25,0.4067679420541722,0.04523759871647318,0.9772274475708717,0.990507495901358,0.425628198978009,0.045857462101122626,0.15490615015734294,0.006060706896042837,0.009770439759204936,0.001291220730571785,0.15283832449000168,0.006219737511899032
1.0,1.5,1.5,0.4302577892312655,0.046330619340761235,0.9843097270523764,0.9908156070067374,0.45591491810334056,0.04699421178322714,0.08026128962480428,0.006387124766648937,0.003529822720283427,0.000622782753265698,0.07486056972676908,0.006453357179648607
1.0,3.0,0.25,0.21165403362499086,0.09014826683648955,0.9730896300980081,0.990292520781372,0.22773618949696237,0.09115964493307728,0.17853989775304369,0.022478061199177144,0.007580341047197117,0.0024799215973789614,0.19286216895409433,0.02215924689881383
1.0,3.0,0.5,0.4075621721784288,0.06465902955418038,0.9794828222151966,0.9894816511614781,0.417842856677343,0.06592965021395236,0.18190925791248042,0.021296613748272596,0.004412584779718858,0.0024204784464343185,0.18016535537205594,0.02140676746656418
1.0,3.0,0.75,0.5051573408078527,0.07157029679533022,0.969028612077142,0.9897078615836878,0.5213371155830633,0.07242613181089805,0.06370903946233653,0.014462450744724272,0.009339163426113932,0.0017018567949779054,0.05446111857056914,0.014716628760251102
1.0,3.0,1.0,0.44070440772678704,0.061752327571126385,0.9806302033934028,0.9888845867172573,0.45687106173816083,0.062390938915179085,0.09652823234582462,0.020787806032358948,0.0070624009232325285,0.0012434549839740433,0.09085262254415799,0.020942338615530676
1.0,3.0,1.25,0.4982785372451916,0.05396482067666335,0.9743279059964168,0.9851543830569248,0.5211786028790943,0.05450473225019366,0.07867937018678953,0.00907014012875077,0.010269525555468461,0.003689762727438101,0.07064523358442784,0.009153471624832502
1.0,3.0,1.5,0.40104138198611333,0.06089430046899974,0.9861521235114343,0.9889112374531347,0.42852091708579315,0.061485401021741784,0.06148519473129282,0.004397054401038751,0.0005913886043472544,0.0003755641109878264,0.06615025190049674,0.00445631291476541
1.0,5.0,0.25,0.305131002173896,0.07497947513103995,0.9675561176098642,0.9885841758841252,0.32467724881735427,0.0757402132152948,0.15479713018482566,0.013018258348654102,0.014215396615244805,0.004638731109246158,0.16259280119116742,0.013106652613813639
1.0,5.0,0.5,0.32602263638963924,0.06768910001047938,0.97653151016967,0.9884157359720527,0.3406480027694154,0.06857417929431661,0.15692839192981556,0.014302474134808521,0.01210954379053953,0.0012439914190295225,0.15526880867664328,0.014872030690665677
1.0,5.0,0.75,0.5069879738621168,0.063495244094568,0.9741411107598271,0.9888324798141943,0.5196082082920976,0.06412699330036305,0.08241183020669027,0.009501547262669982,0.013046768739357544,0.001039833989868054,0.06964731531276369,0.009576538102984367
1.0,5.0,1.0,0.35344178488610944,0.0532675767563572,0.9835421277268417,0.9844791161676019,0.37218111940668275,0.054087091226445914,0.164257986823579,0.01585361961648622,0.0032742347518401535,0.0021295833661754563,0.16082118971211762,0.016338688934632528
1.0,5.0,1.25,0.3572099625408174,0.05825835919331466,0.9856723574665402,0.9869449541945328,0.38094572700247153,0.058917431927016116,0.06380079873740926,0.004376978575459646,0.0008956123198050135,0.000369885671505784,0.06929897194055201,0.0045054936666646065
1.0,5.0,1.5,0.31287715580457964,0.05410689093142333,0.9850632311097061,0.9855013949538669,0.3341195681426055,0.05467603399565615,0.08207963269526322,0.007446723187022797,0.002982799263560312,0.00021992805751384504,0.08838289930442844,0.007591019286565175
